114.1135457	30.63280883
112.1993682	30.96068725
108.063616	32.136216
114.0039004	29.74968918
112.2030288	31.00577056
114.0032524	29.74962318
114.162325	30.6409128
112.258838	30.95556496
112.258894	30.95574896
114.4588049	30.40520122
114.2531596	30.52485357
114.0968947	30.33008795
115.0151201	30.16013123
112.1986099	31.01267667
113.3773256	31.75698031
112.4515075	29.7332759
115.2221022	29.89585975
113.3619443	31.70940285
114.1169982	30.63509791
114.1138417	30.63354283
113.4381652	31.70128536
113.4228063	31.72316826
114.3506462	30.51898214
112.9020462	30.45700741
114.8892948	30.13800052
114.0039004	29.74968918
112.258782	30.95561696
108.063664	32.136082
114.8893588	30.13800052
114.1141057	30.63377683
114.4589169	30.40533322
108.025312	32.078266
112.4394687	29.72450547
112.2142421	31.00102284
115.2218862	29.89619375
115.076258	30.20379207
113.9951963	30.77643243
112.2383325	31.03583209
115.0533196	30.18583704
113.5046189	30.36329838
113.9378516	30.68613037
112.4609721	29.75224058
114.1141057	30.63387483
114.2527516	30.52441957
114.2893809	30.62607689
114.3105827	30.44093802
114.1137777	30.63352683
113.9214057	29.73879603
113.5156554	27.6566163
114.986398	30.08470703
112.2368917	31.00130048
113.9301739	29.74280464
113.9353165	29.74122522
114.2861272	30.6062076
114.1139617	30.63369283
114.4589889	30.40531722
113.3773096	31.75698031
112.2592083	30.99506299
108.134232	26.430466
114.3496457	30.52665277
115.0902634	30.209309
114.3851365	30.62166744
102.6222967	26.35059667
114.4589329	30.40513522
113.1397747	30.67901396
114.4783512	30.4009859
108.032616	32.0947
112.3577031	29.71510225
113.1537992	30.64160139
112.259094	30.95589896
113.1351355	30.67029601
114.2900593	30.62392022
115.0902604	30.22189055
115.0676268	30.19510433
113.1250115	31.62301497
114.1142897	30.63391083
107.581832	26.2412
113.5615613	30.34935959
114.3507022	30.51931614
114.1983001	30.60359547
114.9825438	30.21004333
112.2022583	31.00155309
113.3785656	31.75664631
115.0674268	30.19555433
115.2109313	29.8666459
112.4610761	29.75224058
114.8893028	30.13796852
114.0032524	29.74958918
114.3104467	30.44083802
115.062396	30.19085665
113.9175977	29.73883003
114.9226956	30.37167787
114.2001001	30.60339547
115.0677068	30.19535433
113.3773096	31.75679831
114.0032604	29.74960518
113.3773256	31.75684831
112.9090493	30.42357248
112.258974	30.95578296
113.1262675	31.62378297
112.258974	30.95573296
114.1140737	30.63369283
112.2084271	30.95709918
102.6330917	26.314395
112.259094	30.95576496
112.4645586	29.75921564
108.06368	32.13625
113.3772536	31.75689631
115.2219342	29.89599375
108.121456	26.4078
114.0666372	29.54301626
114.2767516	30.541408
114.1449116	30.61644808
113.360903	31.79179983
114.0693907	30.64004367
114.4587409	30.40523322
113.442968	30.39410588
113.3772136	31.75686231
114.0969347	30.33015395
114.1135617	30.63341083
112.4170012	29.71994328
108.133952	26.4303
114.2410186	30.59216811
114.9216272	30.38465389
114.0967507	30.33015395
115.2109633	29.8667619
112.205831	31.04940246
114.1138657	30.63347683
114.8757622	30.37692942
114.0360246	30.64317865
113.2732724	31.66740537
114.9860239	30.18397924
115.0676348	30.19505433
114.199474	30.60257318
102.6175183	26.34114167
114.7520806	30.01593597
114.2865112	30.6064576
114.1141457	30.63379283
114.3840511	30.6095134
114.1746113	30.66805554
114.0968147	30.33001995
114.2769036	30.540974
114.0033484	29.74953918
114.3495577	30.52646877
113.4651032	30.33777655
113.9929746	30.70008188
112.1997362	30.96093725
112.1995623	30.96417979
108.134232	26.430482
115.0422499	30.25055665
114.2749733	30.60085479
115.0055197	30.39679542
112.4609321	29.75234058
112.1994402	30.96142125
114.1139457	30.63359283
112.259062	30.95569896
115.0907834	30.209325
115.0674108	30.19550433
113.4465129	31.70383375
112.4098718	29.72435088
115.063252	30.19177265
114.7612405	30.53921408
114.2392175	30.62982278
114.8893428	30.13798652
114.170997	30.6404308
114.0030364	29.74968918
114.1169502	30.63526591
112.259094	30.95591496
115.017674	30.20357375
114.8893428	30.13808452
114.8891908	30.13798652
114.33382	30.46477733
112.4610521	29.75220658
108.126952	26.4487
114.4622684	30.40785801
108.129264	26.4479
114.2893626	30.62565222
114.251038	30.60420379
114.3453239	30.48243046
114.1689995	30.61413558
113.3777256	31.76008031
113.3770136	31.75674631
115.0694428	30.19988833
115.0902604	30.22192455
114.98627	30.08527303
114.8998406	30.08039951
114.8892228	30.13788452
114.8892948	30.13800052
114.3167219	30.42495731
113.5625897	31.58982772
112.259374	30.95548296
112.2156593	31.06508677
113.3306518	31.87316794
113.1401667	30.67889796
112.259726	30.95558296
112.2000493	30.95207984
115.1928199	30.20948361
108.133936	26.430216
114.148591	30.65614993
114.4589329	30.40513522
114.0032844	29.74968918
115.187201	29.87260943
112.258958	30.95556496
112.2003613	30.94417984
113.4421092	31.70222136
114.1599756	30.64307351
114.0212765	30.77933453
112.6200651	29.63808233
112.6105985	29.6932717
114.8406437	30.14163846
107.5738	26.241734
112.1610598	32.05385272
113.3644539	31.73293274
112.9000211	30.45168792
112.901842	30.45685532
112.45305	29.7383046
114.8888708	30.13793452
113.443016	30.39373988
114.1601916	30.64298951
115.0674908	30.19532033
114.8891908	30.13796852
112.457379	29.75952755
113.3677099	31.73345074
114.1809638	30.62085184
114.8705634	30.38717003
114.9825438	30.21004333
114.5550817	30.67886887
114.1692475	30.61401958
112.901634	30.45673732
113.3774376	31.75694631
115.2222302	29.89610975
113.3773816	31.75681231
112.7323557	28.50894951
114.5476091	30.71410998
114.3275553	30.68178097
108.0252	32.078266
115.0677068	30.19537233
114.8839786	30.37828773
114.225847	30.47994145
114.1138257	30.63357683
114.1141617	30.63362483
114.8823466	30.37712173
114.1400499	30.61888671
112.4204892	29.71389328
